Steward,Boat Launch,Boat Launch Coords,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,Prev_Step_BB,Prev_Step_CDD,Prev_Step_DB,Prev_Step_DRY,Prev_Step_LW,Prev_Step_None,Prev_Step_RW,Prev_Step_WB,Species_CLP,Species_CT,Species_EG,Species_EL,Species_EWM,Species_NP,Species_Other,Species_UNK,Species_VLM,Species_ZM,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, warm, calm water",2016-07-03,0 days 09:30:00.000000000,M,3,NY,L,Y,"WB,DRY",Y,"CLP,EG,VLM",Y,Oswego,"Oswego, NY",Alex Bay,Alexandria Bay,Rt 12E,N,Recreation,,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,"Oswego, NY",None,None,None,None,"(43.4112973, -76.1279841)",nan,nan,nan,Alexandria Bay,None,None,"(44.336127, -75.917931)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, slight breeze, calm water",2016-07-03,0 days 11:15:00.000000000,M,3,NY,L,N,CDD,N,,N,Cape Vincent,"Cape Vincent, NY",Carleton Island,"Carleton Island, NY",By Water,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Carleton Island, NY",None,None,nan,nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, warm, calm water",2016-07-03,0 days 10:15:00.000000000,M,2,NY,L,Y,"RW,DB,WB",N,,Y,Mud Bay,"Mud Bay, NY",Carleton Island,"Carleton Island, NY",By Water,Y,Recreation,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Mud Bay, NY",None,None,None,None,"(45.3840304, -122.75742369078506)",nan,nan,nan,"Carleton Island, NY",None,None,nan,nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, slight breeze, calm water",2016-07-03,0 days 11:20:00.000000000,M,2,NY,L,N,"WB,BB",N,,Y,Millers Bay,"Millers Bay, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,N,Recreation,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Millers Bay, NY",None,None,None,None,"(43.3257297, -78.4657818)",nan,nan,nan,"Chaumont Bay, NY",None,None,"(44.046166, -76.2024302)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, slight breeze, calm water",2016-07-03,0 days 13:10:00.000000000,K,2,NY,L,N,"DB,WB",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, warm, calm water",2016-07-03,0 days 10:20:00.000000000,M,2,NY,L,Y,DB,Y,"EG,VLM",Y,Black Pond,"Black Pond, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,Y,Recreation,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Black Pond, NY",None,None,None,None,"(42.55036665, -73.47646437867643)",nan,nan,nan,"Chaumont Bay, NY",None,None,"(44.046166, -76.2024302)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, slight breeze, calm water",2016-07-03,0 days 13:15:00.000000000,M,1,NY,L,Y,"DRY,WB",Y,EG,N,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,Maybe,Recreation,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, warm, calm water",2016-07-03,0 days 10:25:00.000000000,M,2,NY,L,N,"CDD,WB",N,,Y,Mud Bay,"Mud Bay, NY",Black River,"Black River, NY",Rt 3,N,Recreation,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mud Bay, NY",None,None,None,None,"(45.3840304, -122.75742369078506)",nan,nan,nan,"Black River, NY",None,None,"(44.012571, -75.793991)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, slight breeze, calm water",2016-07-03,0 days 13:30:00.000000000,M,2,NY,R,Y,"DB,WB",N,,Y,Chaumont Bay,"Chaumont Bay, NY",Sackets Harbor,"Sackets Harbor, NY",Rt 3,N,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Chaumont Bay, NY",None,None,None,None,"(44.046166, -76.2024302)",nan,nan,nan,"Sackets Harbor, NY",None,None,"(43.946171, -76.119093)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, warm, calm water",2016-07-03,0 days 10:30:00.000000000,PWC,1,NY,L,Y,"WB,RW",N,,N,Burnham Point State Park,"Burnham Point State Park, NY",Oswego area,"Oswego, NY",I 81,N,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Burnham Point State Park, NY",None,None,None,None,"(44.1625978, -76.26461580237577)",nan,nan,nan,"Oswego, NY",None,None,"(43.4112973, -76.1279841)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, slight breeze, calm water",2016-07-03,0 days 13:40:00.000000000,M,3,NY,L,N,CDD,N,,Y,Dexter,"Dexter, NY",Clayton,"Clayton, NY",Rt 12,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dexter, NY",None,None,None,None,"(44.007835, -76.044371)",nan,nan,nan,"Clayton, NY",None,None,"(44.239491, -76.085776)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, warm, calm water",2016-07-03,0 days 10:45:00.000000000,M,2,NY,L,N,CDD,N,,Y,None,None,Clayton,"Clayton, NY",Rt 12,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,"Clayton, NY",None,None,"(44.239491, -76.085776)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, slight breeze, calm water",2016-07-03,0 days 14:00:00.000000000,K,2,NY,L,Y,"DB,WB,DRY",N,,Y,Cape Vincent,"Cape Vincent, NY",Alex Bay,Alexandria Bay,By Water,Y,Recreation,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,Alexandria Bay,None,None,"(44.336127, -75.917931)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, warm, calm water",2016-07-03,0 days 10:50:00.000000000,M,5,NY,L,N,"WB,DB",Y,EG,N,1000 Islands,"Thousand Islands, NY",Millers Bay,"Millers Bay, NY",Rt 12,Y,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Thousand Islands, NY",None,None,None,None,"(44.3333806, -75.9996756)",nan,nan,nan,"Millers Bay, NY",None,None,"(43.3257297, -78.4657818)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, breezy, calm water",2016-07-07,0 days 11:45:00.000000000,M,8,NY,L,Y,"RW,WB",Y,"CLP,EG",Y,Sackets Harbor,"Sackets Harbor, NY",Alex Bay,Alexandria Bay,By Water,Y,,,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,"Sackets Harbor, NY",None,None,None,None,"(43.946171, -76.119093)",nan,nan,nan,Alexandria Bay,None,None,"(44.336127, -75.917931)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, breezy, calm water",2016-07-07,0 days 13:20:00.000000000,PWC,2,NY,L,N,WB,N,,Y,"Beadle Point, NY","Beadle Point, NY",Cape Vincent,"Cape Vincent, NY",Rt 12,N,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Beadle Point, NY",None,None,None,None,"(42.9828551, -73.5323374)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, breezy, calm water",2016-07-07,0 days 15:00:00.000000000,M,3,NY,L,Y,"RW,WB",N,,N,,,Carleton Island,"Carleton Island, NY",By Water,N,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Carleton Island, NY",None,None,nan,nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, breezy, calm water",2016-07-07,0 days 15:30:00.000000000,M,2,NY,L,Y,"WB,DB",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Rt 12,N,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 09:30:00.000000000,M,1,NY,L,Y,CDD,N,,N,Henderson Harbor,"Henderson Harbor, NY",Mud Bay,"Mud Bay, NY",By water,Y,Fishing," RE: mossy pond scum: ""I see it everywhere on rocks, bright green and clumps when on water""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Mud Bay, NY",None,None,"(45.3840304, -122.75742369078506)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 10:00:00.000000000,PWC,2,NY,L,N,"WB,RW",N,,Y,Burnham Point State Park,"Burnham Point State Park, NY",Three Mile Bay,"Three Mile Bay, NY",Rt 3,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Burnham Point State Park, NY",None,None,None,None,"(44.1625978, -76.26461580237577)",nan,nan,nan,"Three Mile Bay, NY",None,None,"(44.081442, -76.198266)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 10:20:00.000000000,M,2,NY,L,Y,"WB,DB",N,,N,Millers Bay,"Millers Bay, NY",Cape Vincent,"Cape Vincent, NY",Rt 12E and local rds,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Millers Bay, NY",None,None,None,None,"(43.3257297, -78.4657818)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 10:25:00.000000000,M,3,VT,L,Y,"DB,RW",N,,N,Burnham Point State Park,"Burnham Point State Park, NY",Lake Ontario,Lake Ontario,Water,N,Recreation,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Burnham Point State Park, NY",None,None,None,None,"(44.1625978, -76.26461580237577)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 11:10:00.000000000,M,3,NY,R,N,"DB,WB",Y,Other,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,Y,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 11:50:00.000000000,M,2,NY,R,Y,"DB,RW,WB",Y,Other,N,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,Recreation,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 13:25:00.000000000,M,2,NY,R,Y,CDD,N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 15:30:00.000000000,M,3,NY,L,Y,"WB,DB",N,,N,Mud Bay,"Mud Bay, NY",Millers Bay,"Millers Bay, NY",Rt 12E,N,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mud Bay, NY",None,None,None,None,"(45.3840304, -122.75742369078506)",nan,nan,nan,"Millers Bay, NY",None,None,"(43.3257297, -78.4657818)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, few whitecaps",2016-07-08,0 days 15:45:00.000000000,M,3,NY,L,N,CDD,N,,Y,Three Mile Bay,"Three Mile Bay, NY",Westcott,"Westcott, NY",Rt 3,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Three Mile Bay, NY",None,None,None,None,"(44.081442, -76.198266)",nan,nan,nan,"Westcott, NY",None,None,"(43.0406011, -76.1214487)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, calm water",2016-07-09,0 days 09:45:00.000000000,M,2,NY,R,Y,CDD,N,,N,Millers Bay,"Millers Bay, NY",Mud Bay,"Mud Bay, NY",Rt 3,Y,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Millers Bay, NY",None,None,None,None,"(43.3257297, -78.4657818)",nan,nan,nan,"Mud Bay, NY",None,None,"(45.3840304, -122.75742369078506)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Overcast, breezy, calm water",2016-07-09,0 days 14:45:00.000000000,M,2,NY,L,Y,CDD,N,,N,Chaumont Bay,"Chaumont Bay, NY",St. Lawrence River,St. Lawrence River,Rt 12E,N,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chaumont Bay, NY",None,None,None,None,"(44.046166, -76.2024302)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Cloudy, overcast, strong wind, rough water",2016-07-10,0 days 09:30:00.000000000,M,2,NY,R,Y,CDD,N,,Y,Henderson,"Henderson Harbor, NY",Alex Bay,Alexandria Bay,Rt 12E,N,, Not a good day for small watercraft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Alexandria Bay,None,None,"(44.336127, -75.917931)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Cloudy, overcast, strong wind, rough water",2016-07-10,0 days 09:45:00.000000000,M,2,NY,R,Y,CDD,N,,N,Mud Bay,"Mud Bay, NY",Three Mile Bay,"Three Mile Bay, NY",Rt 3,N,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mud Bay, NY",None,None,None,None,"(45.3840304, -122.75742369078506)",nan,nan,nan,"Three Mile Bay, NY",None,None,"(44.081442, -76.198266)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Cloudy, overcast, strong wind, rough water",2016-07-10,0 days 09:55:00.000000000,M,2,NY,R,N,"WB,DB",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Cloudy, overcast, strong wind, rough water",2016-07-10,0 days 10:30:00.000000000,M,3,NY,R,Y,"WB,RW,DB",N,,N,Burnham Point State Park,"Burnham Point State Park, NY",Salmon River|Port Ontario,"Salmon River, NY|Port Ontario, NY",I 81,Maybe,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Burnham Point State Park, NY",None,None,None,None,"(44.1625978, -76.26461580237577)",nan,nan,nan,"Salmon River, NY","Port Ontario, NY",None,"(44.8099062, -74.2604125)","(43.5667357, -76.1879826)",nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Hazey, breezy, hot",2016-07-13,0 days 09:20:00.000000000,M,2,NY,L,Y,"WB,DB",N,,N,Cape Vincent,"Cape Vincent, NY",Millers Bay,"Millers Bay, NY",Rt 12E,N,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Millers Bay, NY",None,None,"(43.3257297, -78.4657818)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Hazey, breezy, hot",2016-07-13,0 days 09:30:00.000000000,M,1,NY,L,Y,"RW,DB",N,,N,1000 Islands,"Thousand Islands, NY",Grenadier Island,"Grenadier Island, NY",By Water,N,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Thousand Islands, NY",None,None,None,None,"(44.3333806, -75.9996756)",nan,nan,nan,"Grenadier Island, NY",None,None,nan,nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Hazey, breezy, hot",2016-07-13,0 days 10:30:00.000000000,M,3,NY,L,N,"DB,WB,RW",N,,Y,Chaumont Bay,"Chaumont Bay, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,Y,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Chaumont Bay, NY",None,None,None,None,"(44.046166, -76.2024302)",nan,nan,nan,"Chaumont Bay, NY",None,None,"(44.046166, -76.2024302)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Hazey, breezy, hot",2016-07-13,0 days 10:35:00.000000000,M,4,NY,L,N,"DB,WB,RW",N,,Y,Sackets Harbor,"Sackets Harbor, NY",Sackets Harbor,"Sackets Harbor, NY",Rt 3,N,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Sackets Harbor, NY",None,None,None,None,"(43.946171, -76.119093)",nan,nan,nan,"Sackets Harbor, NY",None,None,"(43.946171, -76.119093)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)",Rainy then sunny with strong wind,2016-07-14,0 days 15:00:00.000000000,M/S,4,FL,Neither,N,WB,N,,Y,None,None,Cape Vincent,"Cape Vincent, NY",Local roads,Y,Recreation," The party neither launched nor retrieved because they ""sat at boat launch in order to fix boat. Still not on water""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, hot, no breeze",2016-07-15,0 days 10:13:00.000000000,M,2,NY,L,Y,"WB,DB",N,,Y,Henderson Harbor,"Henderson Harbor, NY",Alex Bay,Alexandria Bay,Rt 12E,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,Alexandria Bay,None,None,"(44.336127, -75.917931)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, hot, no breeze",2016-07-15,0 days 10:40:00.000000000,M,2,NY,L,Y,"WB,DB",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent|Millers Bay,"Cape Vincent, NY|Millers Bay, NY",Local roads and Rt 12E,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY","Millers Bay, NY",None,"(44.125494, -76.33046406316765)","(43.3257297, -78.4657818)",nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, hot, no breeze",2016-07-15,0 days 11:20:00.000000000,PWC,2,NY,R,Y,WB,N,,N,Cape Vincent,"Cape Vincent, NY",Mud Bay|Point Penninsula,"Mud Bay, NY|Point Penninsula, NY",Rt 12 and Rt 12E,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Mud Bay, NY","Point Penninsula, NY",None,"(45.3840304, -122.75742369078506)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, hot, no breeze",2016-07-15,0 days 13:10:00.000000000,M,2,NY,R,Y,CDD,Y,EG,N,Salmon River,"Salmon River, NY",Three Mile Bay|Chaumont Bay,"Three Mile Bay, NY|Chaumont Bay, NY",Rt 12 and Rt 3,Y,Fishing,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Salmon River, NY",None,None,None,None,"(44.8099062, -74.2604125)",nan,nan,nan,"Three Mile Bay, NY","Chaumont Bay, NY",None,"(44.081442, -76.198266)","(44.046166, -76.2024302)",nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, hot, no breeze",2016-07-15,0 days 13:15:00.000000000,M,2,NY,R,Y,CDD,N,,N,Henderson,"Henderson Harbor, NY",Black Pond,"Black Pond, NY",Rt 3,Y,Fishing,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Black Pond, NY",None,None,"(42.55036665, -73.47646437867643)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, hot, no breeze",2016-07-15,0 days 13:45:00.000000000,M,2,NY,L,Y,CDD,N,,N,Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Not specified,Y,Fishing,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, hot, no breeze",2016-07-15,0 days 14:00:00.000000000,M,2,NY,R,N,"WB,RW",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Not specified,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Cape Vincent, NY",None,None,None,None,"(44.125494, -76.33046406316765)",nan,nan,nan,"Cape Vincent, NY",None,None,"(44.125494, -76.33046406316765)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Sunny, clear, calm water",2016-07-17,0 days 14:10:00.000000000,M,3,VA,R,N,"WB,RW,DRY",N,,Y,1000 Islands,"Thousand Islands, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Thousand Islands, NY",None,None,None,None,"(44.3333806, -75.9996756)",nan,nan,nan,"Chaumont Bay, NY",None,None,"(44.046166, -76.2024302)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, calm water",2016-07-20,0 days 10:10:00.000000000,M,1,NY,R,Y,CDD,N,,N,Salmon River,"Salmon River, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salmon River, NY",None,None,None,None,"(44.8099062, -74.2604125)",nan,nan,nan,"Chaumont Bay, NY",None,None,"(44.046166, -76.2024302)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, calm water",2016-07-20,0 days 10:45:00.000000000,M,1,ON ,L,N,"WB,DB",N,,Y,St. Lawrence River|1000 Islands,St. Lawrence River|Thousand Islands,Three Mile Bay,"Three Mile Bay, NY",Rt 3,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,Thousand Islands,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,"Three Mile Bay, NY",None,None,"(44.081442, -76.198266)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, calm water",2016-07-20,0 days 11:00:00.000000000,M,2,ON ,L,N,"RW,WB",Y,EG,Y,St. Lawrence River|1000 Islands,St. Lawrence River|Thousand Islands,St. Lawrence River,St. Lawrence River,Local roads and Rt 12E,,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,St. Lawrence River,Thousand Islands,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, calm water",2016-07-20,0 days 11:20:00.000000000,M,2,MD,R,N,"WB,RW",N,,N,Delaware River,"Delaware River, PA",Lake Placid,"Lake Placid, NY",I 90,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Delaware River, PA",None,None,None,None,"(41.824607, -75.1147096)",nan,nan,nan,"Lake Placid, NY",None,None,"(44.279621, -73.979874)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, calm water",2016-07-20,0 days 12:45:00.000000000,M,2,NJ,L,N,"WB,DB",Y,VLM,Y,Toms River|Delaware River,"Toms River, NJ|Delaware River, PA",Lake Champlain,Lake Champlain,I 90,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Toms River, NJ","Delaware River, PA",None,None,None,"(39.9537359, -74.1979576)","(41.824607, -75.1147096)",nan,nan,Lake Champlain,None,None,"(44.3560425, -73.31412126576578)",nan,nan
4,Cape Vincent,"(44.125494, -76.33046406316765)","Clear, sunny, calm water",2016-07-20,0 days 13:20:00.000000000,M,1,PA,L,N,"RW,DB",N,,N,Allegheny River,Allegheny River,Poconos Region,"Poconos, PA",I 81,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Allegheny River,None,None,None,None,"(41.5662734, -79.4065661)",nan,nan,nan,"Poconos, PA",None,None,nan,nan,nan
