Steward,Boat Launch,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,prev_step_BB,prev_step_CDD,prev_step_DB,prev_step_DRY,prev_step_LW,prev_step_None,prev_step_RW,prev_step_WB,species_CLP,species_CT,species_EG,species_EL,species_EWM,species_NP,species_Other,species_UNK,species_VLM,species_ZM,Boat Launch Coords,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
4,Cape Vincent,"Sunny, clear, slight breeze, calm water",7/3/2016,13:15,M,1,NY,L,Y,"DRY,WB",Y,EG,N,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,Maybe,Recreation,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Clear, warm, calm water",7/3/2016,10:25,M,2,NY,L,N,"CDD,WB",N,,Y,Mud Bay,"Mud Bay, NY",Black River,"Black River, NY",Rt 3,N,Recreation,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Mud Bay, NY",,,,,"(45.3840304, -122.75742369078506)",,,,"Black River, NY",,,"(44.012571, -75.793991)",,
4,Cape Vincent,"Sunny, clear, slight breeze, calm water",7/3/2016,13:30,M,2,NY,R,Y,"DB,WB",N,,Y,Chaumont Bay,"Chaumont Bay, NY",Sackets Harbor,"Sackets Harbor, NY",Rt 3,N,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Chaumont Bay, NY",,,,,"(44.046166, -76.2024302)",,,,"Sackets Harbor, NY",,,"(43.946171, -76.119093)",,
4,Cape Vincent,"Clear, warm, calm water",7/3/2016,10:30,PWC,1,NY,L,Y,"WB,RW",N,,N,Burnham Point State Park,"Burnham Point State Park, NY",Oswego area,"Oswego, NY",I 81,N,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Burnham Point State Park, NY",,,,,"(44.1625978, -76.26461580237577)",,,,"Oswego, NY",,,"(43.4112973, -76.1279841)",,
4,Cape Vincent,"Sunny, clear, slight breeze, calm water",7/3/2016,13:40,M,3,NY,L,N,CDD,N,,Y,Dexter,"Dexter, NY",Clayton,"Clayton, NY",Rt 12,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Dexter, NY",,,,,"(44.007835, -76.044371)",,,,"Clayton, NY",,,"(44.239491, -76.085776)",,
4,Cape Vincent,"Clear, warm, calm water",7/3/2016,10:45,M,2,NY,L,N,CDD,N,,Y,None,None,Clayton,"Clayton, NY",Rt 12,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",None,,,,,,,,,"Clayton, NY",,,"(44.239491, -76.085776)",,
4,Cape Vincent,"Sunny, clear, slight breeze, calm water",7/3/2016,14:00,K,2,NY,L,Y,"DB,WB,DRY",N,,Y,Cape Vincent,"Cape Vincent, NY",Alex Bay,Alexandria Bay,By Water,Y,Recreation,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,Alexandria Bay,,,"(44.336127, -75.917931)",,
4,Cape Vincent,"Clear, warm, calm water",7/3/2016,10:50,M,5,NY,L,N,"WB,DB",Y,EG,N,1000 Islands,"Thousand Islands, NY",Millers Bay,"Millers Bay, NY",Rt 12,Y,,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Thousand Islands, NY",,,,,"(44.3333806, -75.9996756)",,,,"Millers Bay, NY",,,"(43.3257297, -78.4657818)",,
4,Cape Vincent,"Clear, sunny, breezy, calm water",7/7/2016,11:45,M,8,NY,L,Y,"RW,WB",Y,"CLP,EG",Y,Sackets Harbor,"Sackets Harbor, NY",Alex Bay,Alexandria Bay,By Water,Y,,,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,Alexandria Bay,,,"(44.336127, -75.917931)",,
4,Cape Vincent,"Clear, sunny, breezy, calm water",7/7/2016,13:20,PWC,2,NY,L,N,WB,N,,Y,"Beadle Point, NY","Beadle Point, NY",Cape Vincent,"Cape Vincent, NY",Rt 12,N,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Beadle Point, NY",,,,,"(42.9828551, -73.5323374)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Clear, sunny, breezy, calm water",7/7/2016,15:00,M,3,NY,L,Y,"RW,WB",N,,N,,,Carleton Island,"Carleton Island, NY",By Water,N,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",,,,,,,,,,"Carleton Island, NY",,,"(44.178832150000005, -76.28743354553879)",,
4,Cape Vincent,"Clear, sunny, breezy, calm water",7/7/2016,15:30,M,2,NY,L,Y,"WB,DB",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Rt 12,N,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,9:30,M,1,NY,L,Y,CDD,N,,N,Henderson Harbor,"Henderson Harbor, NY",Mud Bay,"Mud Bay, NY",By water,Y,Fishing," RE: mossy pond scum: ""I see it everywhere on rocks, bright green and clumps when on water""",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,"Mud Bay, NY",,,"(45.3840304, -122.75742369078506)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,10:00,PWC,2,NY,L,N,"WB,RW",N,,Y,Burnham Point State Park,"Burnham Point State Park, NY",Three Mile Bay,"Three Mile Bay, NY",Rt 3,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Burnham Point State Park, NY",,,,,"(44.1625978, -76.26461580237577)",,,,"Three Mile Bay, NY",,,"(44.081442, -76.198266)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,10:20,M,2,NY,L,Y,"WB,DB",N,,N,Millers Bay,"Millers Bay, NY",Cape Vincent,"Cape Vincent, NY",Rt 12E and local rds,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Millers Bay, NY",,,,,"(43.3257297, -78.4657818)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,10:25,M,3,VT,L,Y,"DB,RW",N,,N,Burnham Point State Park,"Burnham Point State Park, NY",Lake Ontario,Lake Ontario,Water,N,Recreation,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Burnham Point State Park, NY",,,,,"(44.1625978, -76.26461580237577)",,,,Lake Ontario,,,"(43.76012025, -77.68316035176696)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,11:10,M,3,NY,R,N,"DB,WB",Y,Other,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,Y,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,11:50,M,2,NY,R,Y,"DB,RW,WB",Y,Other,N,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,Recreation,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,13:25,M,2,NY,R,Y,CDD,N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,15:30,M,3,NY,L,Y,"WB,DB",N,,N,Mud Bay,"Mud Bay, NY",Millers Bay,"Millers Bay, NY",Rt 12E,N,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Mud Bay, NY",,,,,"(45.3840304, -122.75742369078506)",,,,"Millers Bay, NY",,,"(43.3257297, -78.4657818)",,
4,Cape Vincent,"Overcast, breezy, few whitecaps",7/8/2016,15:45,M,3,NY,L,N,CDD,N,,Y,Three Mile Bay,"Three Mile Bay, NY",Westcott,"Westcott, NY",Rt 3,N,Recreation,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Three Mile Bay, NY",,,,,"(44.081442, -76.198266)",,,,"Westcott, NY",,,"(43.0406011, -76.1214487)",,
4,Cape Vincent,"Overcast, breezy, calm water",7/9/2016,9:45,M,2,NY,R,Y,CDD,N,,N,Millers Bay,"Millers Bay, NY",Mud Bay,"Mud Bay, NY",Rt 3,Y,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Millers Bay, NY",,,,,"(43.3257297, -78.4657818)",,,,"Mud Bay, NY",,,"(45.3840304, -122.75742369078506)",,
4,Cape Vincent,"Overcast, breezy, calm water",7/9/2016,14:45,M,2,NY,L,Y,CDD,N,,N,Chaumont Bay,"Chaumont Bay, NY",St. Lawrence River,St. Lawrence River,Rt 12E,N,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Chaumont Bay, NY",,,,,"(44.046166, -76.2024302)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
4,Cape Vincent,"Cloudy, overcast, strong wind, rough water",7/10/2016,9:30,M,2,NY,R,Y,CDD,N,,Y,Henderson,"Henderson Harbor, NY",Alex Bay,Alexandria Bay,Rt 12E,N,, Not a good day for small watercraft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,Alexandria Bay,,,"(44.336127, -75.917931)",,
4,Cape Vincent,"Cloudy, overcast, strong wind, rough water",7/10/2016,9:45,M,2,NY,R,Y,CDD,N,,N,Mud Bay,"Mud Bay, NY",Three Mile Bay,"Three Mile Bay, NY",Rt 3,N,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Mud Bay, NY",,,,,"(45.3840304, -122.75742369078506)",,,,"Three Mile Bay, NY",,,"(44.081442, -76.198266)",,
4,Cape Vincent,"Cloudy, overcast, strong wind, rough water",7/10/2016,9:55,M,2,NY,R,N,"WB,DB",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Cloudy, overcast, strong wind, rough water",7/10/2016,10:30,M,3,NY,R,Y,"WB,RW,DB",N,,N,Burnham Point State Park,"Burnham Point State Park, NY",Salmon River|Port Ontario,"Salmon River, NY|Port Ontario, NY",I 81,Maybe,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Burnham Point State Park, NY",,,,,"(44.1625978, -76.26461580237577)",,,,"Salmon River, NY","Port Ontario, NY",,"(44.8099062, -74.2604125)","(43.5667357, -76.1879826)",
4,Cape Vincent,"Hazey, breezy, hot",7/13/2016,9:20,M,2,NY,L,Y,"WB,DB",N,,N,Cape Vincent,"Cape Vincent, NY",Millers Bay,"Millers Bay, NY",Rt 12E,N,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Millers Bay, NY",,,"(43.3257297, -78.4657818)",,
4,Cape Vincent,"Hazey, breezy, hot",7/13/2016,9:30,M,1,NY,L,Y,"RW,DB",N,,N,1000 Islands,"Thousand Islands, NY",Grenadier Island,"Grenadier Island, NY",By Water,N,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Thousand Islands, NY",,,,,"(44.3333806, -75.9996756)",,,,"Grenadier Island, NY",,,"(44.04392385, -76.36227739183911)",,
4,Cape Vincent,"Hazey, breezy, hot",7/13/2016,10:30,M,3,NY,L,N,"DB,WB,RW",N,,Y,Chaumont Bay,"Chaumont Bay, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,Y,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Chaumont Bay, NY",,,,,"(44.046166, -76.2024302)",,,,"Chaumont Bay, NY",,,"(44.046166, -76.2024302)",,
4,Cape Vincent,"Hazey, breezy, hot",7/13/2016,10:35,M,4,NY,L,N,"DB,WB,RW",N,,Y,Sackets Harbor,"Sackets Harbor, NY",Sackets Harbor,"Sackets Harbor, NY",Rt 3,N,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Sackets Harbor, NY",,,,,"(43.946171, -76.119093)",,,,"Sackets Harbor, NY",,,"(43.946171, -76.119093)",,
4,Cape Vincent,Rainy then sunny with strong wind,7/14/2016,15:00,M/S,4,FL,Neither,N,WB,N,,Y,None,None,Cape Vincent,"Cape Vincent, NY",Local roads,Y,Recreation," The party neither launched nor retrieved because they ""sat at boat launch in order to fix boat. Still not on water""",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",None,,,,,,,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Sunny, clear, hot, no breeze",7/15/2016,10:13,M,2,NY,L,Y,"WB,DB",N,,Y,Henderson Harbor,"Henderson Harbor, NY",Alex Bay,Alexandria Bay,Rt 12E,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,Alexandria Bay,,,"(44.336127, -75.917931)",,
4,Cape Vincent,"Sunny, clear, hot, no breeze",7/15/2016,10:40,M,2,NY,L,Y,"WB,DB",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent|Millers Bay,"Cape Vincent, NY|Millers Bay, NY",Local roads and Rt 12E,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY","Millers Bay, NY",,"(44.125494, -76.33046406316765)","(43.3257297, -78.4657818)",
4,Cape Vincent,"Sunny, clear, hot, no breeze",7/15/2016,11:20,PWC,2,NY,R,Y,WB,N,,N,Cape Vincent,"Cape Vincent, NY",Mud Bay|Point Penninsula,"Mud Bay, NY|Point Penninsula, NY",Rt 12 and Rt 12E,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Mud Bay, NY","Point Penninsula, NY",,"(45.3840304, -122.75742369078506)","(41.7921516, -74.1978246)",
4,Cape Vincent,"Sunny, clear, hot, no breeze",7/15/2016,13:10,M,2,NY,R,Y,CDD,Y,EG,N,Salmon River,"Salmon River, NY",Three Mile Bay|Chaumont Bay,"Three Mile Bay, NY|Chaumont Bay, NY",Rt 12 and Rt 3,Y,Fishing,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Salmon River, NY",,,,,"(44.8099062, -74.2604125)",,,,"Three Mile Bay, NY","Chaumont Bay, NY",,"(44.081442, -76.198266)","(44.046166, -76.2024302)",
4,Cape Vincent,"Sunny, clear, hot, no breeze",7/15/2016,13:15,M,2,NY,R,Y,CDD,N,,N,Henderson,"Henderson Harbor, NY",Black Pond,"Black Pond, NY",Rt 3,Y,Fishing,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Henderson Harbor, NY",,,,,"(43.8647846, -76.2018719)",,,,"Black Pond, NY",,,"(42.55036665, -73.47646437867643)",,
4,Cape Vincent,"Sunny, clear, hot, no breeze",7/15/2016,13:45,M,2,NY,L,Y,CDD,N,,N,Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,Not specified,Y,Fishing,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",Lake Ontario,,,,,"(43.76012025, -77.68316035176696)",,,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
4,Cape Vincent,"Sunny, clear, hot, no breeze",7/15/2016,14:00,M,2,NY,R,N,"WB,RW",N,,Y,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Not specified,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Sunny, clear, calm water",7/17/2016,14:10,M,3,VA,R,N,"WB,RW,DRY",N,,Y,1000 Islands,"Thousand Islands, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Thousand Islands, NY",,,,,"(44.3333806, -75.9996756)",,,,"Chaumont Bay, NY",,,"(44.046166, -76.2024302)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,10:10,M,1,NY,R,Y,CDD,N,,N,Salmon River,"Salmon River, NY",Chaumont Bay,"Chaumont Bay, NY",Rt 3,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Salmon River, NY",,,,,"(44.8099062, -74.2604125)",,,,"Chaumont Bay, NY",,,"(44.046166, -76.2024302)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,10:45,M,1,ON ,L,N,"WB,DB",N,,Y,St. Lawrence River|1000 Islands,St. Lawrence River|Thousand Islands,Three Mile Bay,"Three Mile Bay, NY",Rt 3,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",St. Lawrence River,Thousand Islands,,,,"(47.249291, -70.4316142)","(44.3333806, -75.9996756)",,,"Three Mile Bay, NY",,,"(44.081442, -76.198266)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,11:00,M,2,ON ,L,N,"RW,WB",Y,EG,Y,St. Lawrence River|1000 Islands,St. Lawrence River|Thousand Islands,St. Lawrence River,St. Lawrence River,Local roads and Rt 12E,,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",St. Lawrence River,Thousand Islands,,,,"(47.249291, -70.4316142)","(44.3333806, -75.9996756)",,,St. Lawrence River,,,"(47.249291, -70.4316142)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,11:20,M,2,MD,R,N,"WB,RW",N,,N,Delaware River,"Delaware River, PA",Lake Placid,"Lake Placid, NY",I 90,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Delaware River, PA",,,,,"(41.824607, -75.1147096)",,,,"Lake Placid, NY",,,"(44.279621, -73.979874)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,12:45,M,2,NJ,L,N,"WB,DB",Y,VLM,Y,Toms River|Delaware River,"Toms River, PA|Delaware River, PA",Lake Champlain,Lake Champlain,I 90,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"(44.125494, -76.33046406316765)","Toms River, PA","Delaware River, PA",,,,"(8.9533146, -79.5337777)","(41.824607, -75.1147096)",,,Lake Champlain,,,"(44.3560425, -73.31412126576578)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,13:20,M,1,PA,L,N,"RW,DB",N,,N,Allegheny River,Allegheny River,Poconos Region,"Poconos, PA",I 81,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",Allegheny River,,,,,"(41.5662734, -79.4065661)",,,,"Poconos, PA",,,"(41.0256428, -75.6046334)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,13:30,M,2,MI,R,N,"WB,DRY",N,,N,Lake Erie,Lake Erie,Lake Champlain,Lake Champlain,I 90,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",Lake Erie,,,,,"(42.1432445, -81.2396642041535)",,,,Lake Champlain,,,"(44.3560425, -73.31412126576578)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,14:45,M,2,TX,R,N,CDD,Y,"EG,Other",Y,"Lake Pontchartrain, Louisiana","Lake Pontchartrain, LA",Cape Vincent|St. Lawrence River,"Cape Vincent, NY|St. Lawrence River",Local roads,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"(44.125494, -76.33046406316765)","Lake Pontchartrain, LA",,,,,"(30.20506325, -90.09675943174909)",,,,"Cape Vincent, NY",St. Lawrence River,,"(44.125494, -76.33046406316765)","(47.249291, -70.4316142)",
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,15:10,M,1,OH,R,N,"WB,DRY,RW",N,,N,Lake Erie,Lake Erie,Alex Bay,Alexandria Bay,Rt 12E,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",Lake Erie,,,,,"(42.1432445, -81.2396642041535)",,,,Alexandria Bay,,,"(44.336127, -75.917931)",,
4,Cape Vincent,"Clear, sunny, calm water",7/20/2016,15:20,M,2,NY,R,Y,CDD,Y,EG,N,Raquette Lake,"Raquette Lake, NY",Cape Vincent,"Cape Vincent, NY",Local roads,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Raquette Lake, NY",,,,,"(43.84612665, -74.63849482210998)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Slightly breezy, clear, calm water",7/23/2016,9:35,M,5,NY,L,N,"WB,DB",N,,Y,French Creek,"French Creek, NY",Cape Vincent,"Cape Vincent, NY",Rt 12E,Y,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","French Creek, NY",,,,,"(42.067833, -79.703661)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Slightly breezy, clear, calm water",7/23/2016,9:40,M,2,NY,L,Y,"WB,RW,DB",N,,N,Millers Bay,"Millers Bay, NY",Cape Vincent,"Cape Vincent, NY",Rt 12E,Y,Fishing,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Millers Bay, NY",,,,,"(43.3257297, -78.4657818)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Slightly breezy, clear, calm water",7/23/2016,10:15,M,2,NY,L,Y,"WB,RW",N,,N,Cape Vincent,"Cape Vincent, NY",Cape Vincent,"Cape Vincent, NY",Local roads,Y,Recreation,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Cape Vincent, NY",,,,,"(44.125494, -76.33046406316765)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Slightly breezy, clear, calm water",7/23/2016,10:45,M,2,MI,R,N,"WB,DB,RW",Y,EG,Y,Alex Bay,Alexandria Bay,1000 Islands State Park,"Thousand Islands State Park, NY",Rt 12E,Y,Recreation,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",Alexandria Bay,,,,,"(44.336127, -75.917931)",,,,"Thousand Islands State Park, NY",,,"(44.3333806, -75.9996756)",,
4,Cape Vincent,"Slightly breezy, clear, calm water",7/23/2016,12:45,M,2,NY,R,Y,"WB,DB",N,,N,Burnham Point State Park,"Burnham Point State Park, NY",Oswego,"Oswego, NY",I 81,N,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Burnham Point State Park, NY",,,,,"(44.1625978, -76.26461580237577)",,,,"Oswego, NY",,,"(43.4112973, -76.1279841)",,
4,Cape Vincent,"Slightly breezy, clear, calm water",7/23/2016,13:10,M,2,NY,L,N,WB,N,,Y,Millers Bay,"Millers Bay, NY",Cape Vincent,"Cape Vincent, NY",Local roads,N,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)","Millers Bay, NY",,,,,"(43.3257297, -78.4657818)",,,,"Cape Vincent, NY",,,"(44.125494, -76.33046406316765)",,
4,Cape Vincent,"Slightly breezy, clear, calm water",7/23/2016,13:30,M,4,NY,R,Y,"WB,DB",N,,N,Alex Bay,Alexandria Bay,Rochester,"Rochester, NY",I 81 and I 90,Y,Recreation,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"(44.125494, -76.33046406316765)",Alexandria Bay,,,,,"(44.336127, -75.917931)",,,,"Rochester, NY",,,"(43.157285, -77.615214)",,
